,order_id,price_per_unit,quantity,total_price,customer_id,payment,order_date,delivery_date,product_type,product_name,size,colour,available_in_stock,customer_name,gender,age,city,state,delivery_duration,order_seasons,month_name,Customer_Status
2486,401,95,1,95,94,24512,2021-08-14,2021-08-24,Shirt,Polo,S,blue,76,Otha Skein,Genderqueer,46,East Isla,Western Australia,10,Winter,August,One-time
2487,401,92,1,92,94,24512,2021-08-14,2021-08-24,Shirt,Denim,M,violet,55,Otha Skein,Genderqueer,46,East Isla,Western Australia,10,Winter,August,One-time
2488,401,107,3,321,94,24512,2021-08-14,2021-08-24,Jacket,Denim,M,red,43,Otha Skein,Genderqueer,46,East Isla,Western Australia,10,Winter,August,One-time
2489,724,91,2,182,394,14883,2021-03-04,2021-03-28,Jacket,Pullover,S,blue,73,Eba Bauser,Bigender,26,Audreyport,Tasmania,24,Autumn,March,One-time
2490,724,102,3,306,394,14883,2021-03-04,2021-03-28,Jacket,Windbreaker,S,blue,41,Eba Bauser,Bigender,26,Audreyport,Tasmania,24,Autumn,March,One-time
2491,724,106,2,212,394,14883,2021-03-04,2021-03-28,Trousers,Wool,M,violet,51,Eba Bauser,Bigender,26,Audreyport,Tasmania,24,Autumn,March,One-time
2492,724,105,3,315,394,14883,2021-03-04,2021-03-28,Trousers,Pleated,L,red,70,Eba Bauser,Bigender,26,Audreyport,Tasmania,24,Autumn,March,One-time
2493,724,112,2,224,394,14883,2021-03-04,2021-03-28,Jacket,Cardigan,XS,violet,40,Eba Bauser,Bigender,26,Audreyport,Tasmania,24,Autumn,March,One-time
2494,724,113,2,226,394,14883,2021-03-04,2021-03-28,Jacket,Parka,L,indigo,44,Eba Bauser,Bigender,26,Audreyport,Tasmania,24,Autumn,March,One-time
2495,724,113,2,226,394,14883,2021-03-04,2021-03-28,Jacket,Parka,XS,red,65,Eba Bauser,Bigender,26,Audreyport,Tasmania,24,Autumn,March,One-time
2496,767,91,1,91,169,51648,2021-04-28,2021-04-30,Jacket,Pullover,S,blue,73,Wald Kaine,Female,72,South Georgia,Western Australia,2,Autumn,April,One-time
2497,767,113,2,226,169,51648,2021-04-28,2021-04-30,Jacket,Parka,XL,indigo,78,Wald Kaine,Female,72,South Georgia,Western Australia,2,Autumn,April,One-time
2498,767,107,2,214,169,51648,2021-04-28,2021-04-30,Jacket,Denim,L,indigo,67,Wald Kaine,Female,72,South Georgia,Western Australia,2,Autumn,April,One-time
2499,767,109,3,327,169,51648,2021-04-28,2021-04-30,Shirt,Mandarin Collar,XS,blue,59,Wald Kaine,Female,72,South Georgia,Western Australia,2,Autumn,April,One-time
2500,954,91,1,91,370,33703,2021-03-28,2021-04-15,Jacket,Pullover,S,blue,73,Hildegarde Bamlett,Agender,38,Abbottbury,Australian Capital Territory,18,Autumn,March,Loyal
2501,954,112,2,224,370,33703,2021-03-28,2021-04-15,Trousers,Tracksuit Bottoms,XS,blue,42,Hildegarde Bamlett,Agender,38,Abbottbury,Australian Capital Territory,18,Autumn,March,Loyal
2502,954,100,3,300,370,33703,2021-03-28,2021-04-15,Jacket,Bomber,S,indigo,41,Hildegarde Bamlett,Agender,38,Abbottbury,Australian Capital Territory,18,Autumn,March,Loyal
2503,879,91,1,91,370,37561,2021-10-11,2021-10-20,Jacket,Pullover,S,green,69,Hildegarde Bamlett,Agender,38,Abbottbury,Australian Capital Territory,9,Spring,October,Loyal
2504,954,96,2,192,370,33703,2021-03-28,2021-04-15,Trousers,Drawstring,M,violet,73,Hildegarde Bamlett,Agender,38,Abbottbury,Australian Capital Territory,18,Autumn,March,Loyal
2505,954,112,3,336,370,33703,2021-03-28,2021-04-15,Jacket,Cardigan,M,blue,57,Hildegarde Bamlett,Agender,38,Abbottbury,Australian Capital Territory,18,Autumn,March,Loyal
2506,954,117,2,234,370,33703,2021-03-28,2021-04-15,Jacket,Shearling,XL,green,51,Hildegarde Bamlett,Agender,38,Abbottbury,Australian Capital Territory,18,Autumn,March,Loyal
2507,954,106,1,106,370,33703,2021-03-28,2021-04-15,Shirt,Chambray,M,blue,66,Hildegarde Bamlett,Agender,38,Abbottbury,Australian Capital Territory,18,Autumn,March,Loyal
2508,879,91,3,273,370,37561,2021-10-11,2021-10-20,Jacket,Pullover,XL,green,65,Hildegarde Bamlett,Agender,38,Abbottbury,Australian Capital Territory,9,Spring,October,Loyal
2509,954,106,3,318,370,33703,2021-03-28,2021-04-15,Trousers,Wool,S,violet,59,Hildegarde Bamlett,Agender,38,Abbottbury,Australian Capital Territory,18,Autumn,March,Loyal
2510,181,118,1,118,241,23142,2021-01-29,2021-02-13,Jacket,Puffer,L,orange,66,Valentine Marley,Bigender,61,New Ava,Queensland,15,Summer,January,Loyal
2511,713,112,2,224,241,15915,2021-07-14,2021-08-09,Trousers,Tracksuit Bottoms,XS,indigo,63,Valentine Marley,Bigender,61,New Ava,Queensland,26,Winter,July,Loyal
2512,181,102,3,306,241,23142,2021-01-29,2021-02-13,Jacket,Windbreaker,S,green,65,Valentine Marley,Bigender,61,New Ava,Queensland,15,Summer,January,Loyal
2513,713,102,1,102,241,15915,2021-07-14,2021-08-09,Jacket,Windbreaker,XL,violet,54,Valentine Marley,Bigender,61,New Ava,Queensland,26,Winter,July,Loyal
2514,713,91,1,91,241,15915,2021-07-14,2021-08-09,Shirt,Linen,M,blue,58,Valentine Marley,Bigender,61,New Ava,Queensland,26,Winter,July,Loyal
2515,713,91,2,182,241,15915,2021-07-14,2021-08-09,Shirt,Linen,L,violet,70,Valentine Marley,Bigender,61,New Ava,Queensland,26,Winter,July,Loyal
2516,713,113,2,226,241,15915,2021-07-14,2021-08-09,Trousers,Chinos,L,violet,62,Valentine Marley,Bigender,61,New Ava,Queensland,26,Winter,July,Loyal
2517,713,109,2,218,241,15915,2021-07-14,2021-08-09,Shirt,Mandarin Collar,S,yellow,76,Valentine Marley,Bigender,61,New Ava,Queensland,26,Winter,July,Loyal
2518,660,118,2,236,787,48757,2021-08-16,2021-08-25,Jacket,Puffer,L,orange,66,Sharl Izzett,Female,31,Davidshire,South Australia,9,Winter,August,Loyal
2519,825,102,1,102,787,13832,2021-01-27,2021-02-22,Trousers,Cargo Pants,L,indigo,46,Sharl Izzett,Female,31,Davidshire,South Australia,26,Summer,January,Loyal
2520,825,100,1,100,787,13832,2021-01-27,2021-02-22,Jacket,Bomber,L,red,50,Sharl Izzett,Female,31,Davidshire,South Australia,26,Summer,January,Loyal
2521,825,96,1,96,787,13832,2021-01-27,2021-02-22,Trousers,Drawstring,S,indigo,46,Sharl Izzett,Female,31,Davidshire,South Australia,26,Summer,January,Loyal
2522,660,117,3,351,787,48757,2021-08-16,2021-08-25,Jacket,Shearling,M,red,49,Sharl Izzett,Female,31,Davidshire,South Australia,9,Winter,August,Loyal
2523,825,92,2,184,787,13832,2021-01-27,2021-02-22,Shirt,Denim,XL,red,63,Sharl Izzett,Female,31,Davidshire,South Australia,26,Summer,January,Loyal
2524,825,91,1,91,787,13832,2021-01-27,2021-02-22,Shirt,Linen,XL,blue,47,Sharl Izzett,Female,31,Davidshire,South Australia,26,Summer,January,Loyal
2525,825,115,2,230,787,13832,2021-01-27,2021-02-22,Trousers,Cropped,XS,violet,65,Sharl Izzett,Female,31,Davidshire,South Australia,26,Summer,January,Loyal
2526,660,105,2,210,787,48757,2021-08-16,2021-08-25,Shirt,Cuban Collar,S,blue,62,Sharl Izzett,Female,31,Davidshire,South Australia,9,Winter,August,Loyal
2527,825,106,2,212,787,13832,2021-01-27,2021-02-22,Trousers,Wool,L,indigo,41,Sharl Izzett,Female,31,Davidshire,South Australia,26,Summer,January,Loyal
2528,104,93,1,93,366,11454,2021-06-05,2021-06-23,Trousers,Joggers,S,green,76,Geraldine Naulty,Agender,64,Youngview,Victoria,18,Winter,June,One-time
2529,104,115,2,230,366,11454,2021-06-05,2021-06-23,Trousers,Cropped,L,yellow,60,Geraldine Naulty,Agender,64,Youngview,Victoria,18,Winter,June,One-time
2530,104,99,1,99,366,11454,2021-06-05,2021-06-23,Trousers,High-Waisted,M,indigo,61,Geraldine Naulty,Agender,64,Youngview,Victoria,18,Winter,June,One-time
2531,104,104,3,312,366,11454,2021-06-05,2021-06-23,Shirt,Dress,M,violet,41,Geraldine Naulty,Agender,64,Youngview,Victoria,18,Winter,June,One-time
2532,104,96,3,288,366,11454,2021-06-05,2021-06-23,Trousers,Drawstring,M,green,52,Geraldine Naulty,Agender,64,Youngview,Victoria,18,Winter,June,One-time
2533,104,119,1,119,366,11454,2021-06-05,2021-06-23,Shirt,Casual Slim Fit,XS,red,49,Geraldine Naulty,Agender,64,Youngview,Victoria,18,Winter,June,One-time
2534,418,97,3,291,918,55376,2021-08-24,2021-09-15,Trousers,Slim-Fit,XS,indigo,74,Tracie Okey,Polygender,69,Violetstad,Australian Capital Territory,22,Winter,August,One-time
2535,418,107,1,107,918,55376,2021-08-24,2021-09-15,Jacket,Denim,S,green,49,Tracie Okey,Polygender,69,Violetstad,Australian Capital Territory,22,Winter,August,One-time
2536,418,92,1,92,918,55376,2021-08-24,2021-09-15,Shirt,Denim,L,yellow,75,Tracie Okey,Polygender,69,Violetstad,Australian Capital Territory,22,Winter,August,One-time
2537,418,115,1,115,918,55376,2021-08-24,2021-09-15,Trousers,Cropped,M,green,65,Tracie Okey,Polygender,69,Violetstad,Australian Capital Territory,22,Winter,August,One-time
2538,418,97,3,291,918,55376,2021-08-24,2021-09-15,Trousers,Slim-Fit,XL,green,67,Tracie Okey,Polygender,69,Violetstad,Australian Capital Territory,22,Winter,August,One-time
2539,617,97,2,194,371,30281,2021-08-30,2021-09-07,Trousers,Slim-Fit,XS,indigo,74,Etan Peirazzi,Genderqueer,63,West Jessica,Queensland,8,Winter,August,Loyal
2540,617,113,1,113,371,30281,2021-08-30,2021-09-07,Trousers,Chinos,M,orange,73,Etan Peirazzi,Genderqueer,63,West Jessica,Queensland,8,Winter,August,Loyal
2541,453,119,1,119,371,53761,2021-08-13,2021-08-22,Jacket,Trench Coat,L,indigo,71,Etan Peirazzi,Genderqueer,63,West Jessica,Queensland,9,Winter,August,Loyal
2542,617,113,1,113,371,30281,2021-08-30,2021-09-07,Jacket,Parka,S,yellow,80,Etan Peirazzi,Genderqueer,63,West Jessica,Queensland,8,Winter,August,Loyal
2543,617,96,2,192,371,30281,2021-08-30,2021-09-07,Shirt,Oxford Cloth,XS,violet,74,Etan Peirazzi,Genderqueer,63,West Jessica,Queensland,8,Winter,August,Loyal
2544,453,105,1,105,371,53761,2021-08-13,2021-08-22,Shirt,Cuban Collar,XS,indigo,50,Etan Peirazzi,Genderqueer,63,West Jessica,Queensland,9,Winter,August,Loyal
2545,617,94,1,94,371,30281,2021-08-30,2021-09-07,Trousers,Cords,S,red,67,Etan Peirazzi,Genderqueer,63,West Jessica,Queensland,8,Winter,August,Loyal
2546,617,119,3,357,371,30281,2021-08-30,2021-09-07,Jacket,Trench Coat,M,violet,61,Etan Peirazzi,Genderqueer,63,West Jessica,Queensland,8,Winter,August,Loyal
2547,653,97,2,194,629,19186,2021-02-19,2021-03-18,Trousers,Slim-Fit,XS,indigo,74,Sigismundo Basek,Male,53,Amberland,Western Australia,27,Summer,February,Loyal
2548,94,93,3,279,629,47031,2021-03-08,2021-03-26,Trousers,Joggers,L,blue,75,Sigismundo Basek,Male,53,Amberland,Western Australia,18,Autumn,March,Loyal
2549,94,94,2,188,629,47031,2021-03-08,2021-03-26,Trousers,Cords,L,orange,74,Sigismundo Basek,Male,53,Amberland,Western Australia,18,Autumn,March,Loyal
2550,131,98,1,98,629,52850,2021-09-20,2021-09-24,Jacket,Leather,XS,yellow,73,Sigismundo Basek,Male,53,Amberland,Western Australia,4,Spring,September,Loyal
2551,653,112,2,224,629,19186,2021-02-19,2021-03-18,Jacket,Cardigan,XL,red,54,Sigismundo Basek,Male,53,Amberland,Western Australia,27,Summer,February,Loyal
2552,94,106,2,212,629,47031,2021-03-08,2021-03-26,Shirt,Chambray,M,red,48,Sigismundo Basek,Male,53,Amberland,Western Australia,18,Autumn,March,Loyal
2553,94,118,3,354,629,47031,2021-03-08,2021-03-26,Jacket,Puffer,L,red,44,Sigismundo Basek,Male,53,Amberland,Western Australia,18,Autumn,March,Loyal
2554,94,96,2,192,629,47031,2021-03-08,2021-03-26,Trousers,Drawstring,XL,indigo,41,Sigismundo Basek,Male,53,Amberland,Western Australia,18,Autumn,March,Loyal
2555,131,106,3,318,629,52850,2021-09-20,2021-09-24,Shirt,Chambray,XS,orange,76,Sigismundo Basek,Male,53,Amberland,Western Australia,4,Spring,September,Loyal
2556,131,113,2,226,629,52850,2021-09-20,2021-09-24,Trousers,Chinos,XS,indigo,61,Sigismundo Basek,Male,53,Amberland,Western Australia,4,Spring,September,Loyal
2557,131,102,2,204,629,52850,2021-09-20,2021-09-24,Trousers,Cargo Pants,M,blue,64,Sigismundo Basek,Male,53,Amberland,Western Australia,4,Spring,September,Loyal
2558,131,102,1,102,629,52850,2021-09-20,2021-09-24,Jacket,Windbreaker,M,indigo,56,Sigismundo Basek,Male,53,Amberland,Western Australia,4,Spring,September,Loyal
2559,653,106,1,106,629,19186,2021-02-19,2021-03-18,Shirt,Chambray,M,blue,66,Sigismundo Basek,Male,53,Amberland,Western Australia,27,Summer,February,Loyal
2560,653,102,1,102,629,19186,2021-02-19,2021-03-18,Jacket,Windbreaker,M,red,47,Sigismundo Basek,Male,53,Amberland,Western Australia,27,Summer,February,Loyal
2561,653,100,2,200,629,19186,2021-02-19,2021-03-18,Jacket,Bomber,S,red,74,Sigismundo Basek,Male,53,Amberland,Western Australia,27,Summer,February,Loyal
2562,653,106,1,106,629,19186,2021-02-19,2021-03-18,Shirt,Chambray,S,orange,69,Sigismundo Basek,Male,53,Amberland,Western Australia,27,Summer,February,Loyal
2563,653,91,1,91,629,19186,2021-02-19,2021-03-18,Jacket,Pullover,S,yellow,42,Sigismundo Basek,Male,53,Amberland,Western Australia,27,Summer,February,Loyal
2564,653,119,3,357,629,19186,2021-02-19,2021-03-18,Jacket,Trench Coat,M,red,57,Sigismundo Basek,Male,53,Amberland,Western Australia,27,Summer,February,Loyal
2565,793,97,3,291,258,39635,2021-01-27,2021-02-03,Trousers,Slim-Fit,XS,indigo,74,Mira Heinonen,Female,62,South Declan,Queensland,7,Summer,January,Loyal
2566,381,115,3,345,258,36550,2021-04-11,2021-05-03,Trousers,Cropped,XL,indigo,58,Mira Heinonen,Female,62,South Declan,Queensland,22,Autumn,April,Loyal
2567,381,113,3,339,258,36550,2021-04-11,2021-05-03,Trousers,Chinos,M,red,54,Mira Heinonen,Female,62,South Declan,Queensland,22,Autumn,April,Loyal
2568,793,106,2,212,258,39635,2021-01-27,2021-02-03,Trousers,Wool,M,orange,75,Mira Heinonen,Female,62,South Declan,Queensland,7,Summer,January,Loyal
2569,381,118,3,354,258,36550,2021-04-11,2021-05-03,Jacket,Puffer,M,green,72,Mira Heinonen,Female,62,South Declan,Queensland,22,Autumn,April,Loyal
2570,793,113,2,226,258,39635,2021-01-27,2021-02-03,Trousers,Chinos,XL,orange,48,Mira Heinonen,Female,62,South Declan,Queensland,7,Summer,January,Loyal
2571,793,94,1,94,258,39635,2021-01-27,2021-02-03,Shirt,Henley,M,blue,42,Mira Heinonen,Female,62,South Declan,Queensland,7,Summer,January,Loyal
2572,793,106,1,106,258,39635,2021-01-27,2021-02-03,Shirt,Chambray,M,yellow,62,Mira Heinonen,Female,62,South Declan,Queensland,7,Summer,January,Loyal
2573,381,93,2,186,258,36550,2021-04-11,2021-05-03,Trousers,Joggers,XL,indigo,66,Mira Heinonen,Female,62,South Declan,Queensland,22,Autumn,April,Loyal
2574,793,118,3,354,258,39635,2021-01-27,2021-02-03,Shirt,Flannel,M,red,68,Mira Heinonen,Female,62,South Declan,Queensland,7,Summer,January,Loyal
2575,381,119,3,357,258,36550,2021-04-11,2021-05-03,Jacket,Trench Coat,L,red,70,Mira Heinonen,Female,62,South Declan,Queensland,22,Autumn,April,Loyal
2576,381,107,3,321,258,36550,2021-04-11,2021-05-03,Jacket,Denim,XS,blue,49,Mira Heinonen,Female,62,South Declan,Queensland,22,Autumn,April,Loyal
2577,381,105,3,315,258,36550,2021-04-11,2021-05-03,Trousers,Pleated,L,indigo,73,Mira Heinonen,Female,62,South Declan,Queensland,22,Autumn,April,Loyal
2578,793,91,3,273,258,39635,2021-01-27,2021-02-03,Jacket,Pullover,L,yellow,43,Mira Heinonen,Female,62,South Declan,Queensland,7,Summer,January,Loyal
2579,991,97,2,194,493,17535,2021-01-09,2021-01-16,Trousers,Slim-Fit,XS,indigo,74,Andrew Renn,Bigender,63,Port Natalie,Victoria,7,Summer,January,Loyal
2580,405,109,3,327,493,51471,2021-08-09,2021-08-12,Shirt,Mandarin Collar,M,red,60,Andrew Renn,Bigender,63,Port Natalie,Victoria,3,Winter,August,Loyal
2581,52,102,3,306,493,32155,2021-10-06,2021-10-29,Jacket,Windbreaker,S,red,54,Andrew Renn,Bigender,63,Port Natalie,Victoria,23,Spring,October,Loyal
2582,52,115,3,345,493,32155,2021-10-06,2021-10-29,Trousers,Cropped,S,green,71,Andrew Renn,Bigender,63,Port Natalie,Victoria,23,Spring,October,Loyal
2583,52,102,1,102,493,32155,2021-10-06,2021-10-29,Trousers,Cargo Pants,S,blue,63,Andrew Renn,Bigender,63,Port Natalie,Victoria,23,Spring,October,Loyal
2584,52,96,2,192,493,32155,2021-10-06,2021-10-29,Shirt,Oxford Cloth,XL,yellow,50,Andrew Renn,Bigender,63,Port Natalie,Victoria,23,Spring,October,Loyal
2585,991,106,3,318,493,17535,2021-01-09,2021-01-16,Shirt,Chambray,M,red,48,Andrew Renn,Bigender,63,Port Natalie,Victoria,7,Summer,January,Loyal
2586,405,104,3,312,493,51471,2021-08-09,2021-08-12,Shirt,Dress,S,violet,69,Andrew Renn,Bigender,63,Port Natalie,Victoria,3,Winter,August,Loyal
2587,991,106,1,106,493,17535,2021-01-09,2021-01-16,Shirt,Chambray,XS,orange,76,Andrew Renn,Bigender,63,Port Natalie,Victoria,7,Summer,January,Loyal
2588,405,96,2,192,493,51471,2021-08-09,2021-08-12,Trousers,Drawstring,M,blue,41,Andrew Renn,Bigender,63,Port Natalie,Victoria,3,Winter,August,Loyal
2589,991,113,1,113,493,17535,2021-01-09,2021-01-16,Trousers,Chinos,S,violet,64,Andrew Renn,Bigender,63,Port Natalie,Victoria,7,Summer,January,Loyal
2590,991,97,1,97,493,17535,2021-01-09,2021-01-16,Trousers,Slim-Fit,S,indigo,41,Andrew Renn,Bigender,63,Port Natalie,Victoria,7,Summer,January,Loyal
2591,991,96,1,96,493,17535,2021-01-09,2021-01-16,Shirt,Oxford Cloth,L,green,52,Andrew Renn,Bigender,63,Port Natalie,Victoria,7,Summer,January,Loyal
2592,991,105,3,315,493,17535,2021-01-09,2021-01-16,Trousers,Pleated,XS,green,58,Andrew Renn,Bigender,63,Port Natalie,Victoria,7,Summer,January,Loyal
2593,312,105,2,210,683,38591,2021-07-06,2021-07-31,Shirt,Cuban Collar,XS,orange,62,Esteban Hensmans,Genderfluid,45,West Finnberg,Australian Capital Territory,25,Winter,July,Loyal
2594,312,113,2,226,683,38591,2021-07-06,2021-07-31,Jacket,Parka,XL,green,55,Esteban Hensmans,Genderfluid,45,West Finnberg,Australian Capital Territory,25,Winter,July,Loyal
2595,783,119,1,119,683,31824,2021-01-17,2021-01-19,Jacket,Trench Coat,XS,orange,69,Esteban Hensmans,Genderfluid,45,West Finnberg,Australian Capital Territory,2,Summer,January,Loyal
2596,312,118,2,236,683,38591,2021-07-06,2021-07-31,Shirt,Flannel,L,orange,59,Esteban Hensmans,Genderfluid,45,West Finnberg,Australian Capital Territory,25,Winter,July,Loyal
2597,252,119,3,357,683,11465,2021-01-11,2021-02-05,Jacket,Trench Coat,L,indigo,71,Esteban Hensmans,Genderfluid,45,West Finnberg,Australian Capital Territory,25,Summer,January,Loyal
2598,252,94,3,282,683,11465,2021-01-11,2021-02-05,Shirt,Henley,XL,yellow,55,Esteban Hensmans,Genderfluid,45,West Finnberg,Australian Capital Territory,25,Summer,January,Loyal
2599,783,118,1,118,683,31824,2021-01-17,2021-01-19,Shirt,Flannel,L,green,72,Esteban Hensmans,Genderfluid,45,West Finnberg,Australian Capital Territory,2,Summer,January,Loyal
2600,252,118,3,354,683,11465,2021-01-11,2021-02-05,Shirt,Flannel,L,indigo,62,Esteban Hensmans,Genderfluid,45,West Finnberg,Australian Capital Territory,25,Summer,January,Loyal
2601,783,118,2,236,683,31824,2021-01-17,2021-01-19,Jacket,Puffer,L,red,44,Esteban Hensmans,Genderfluid,45,West Finnberg,Australian Capital Territory,2,Summer,January,Loyal
2602,252,91,1,91,683,11465,2021-01-11,2021-02-05,Jacket,Pullover,M,red,55,Esteban Hensmans,Genderfluid,45,West Finnberg,Australian Capital Territory,25,Summer,January,Loyal
2603,312,91,2,182,683,38591,2021-07-06,2021-07-31,Shirt,Linen,XS,green,49,Esteban Hensmans,Genderfluid,45,West Finnberg,Australian Capital Territory,25,Winter,July,Loyal
2604,312,94,3,282,683,38591,2021-07-06,2021-07-31,Trousers,Cords,XL,blue,65,Esteban Hensmans,Genderfluid,45,West Finnberg,Australian Capital Territory,25,Winter,July,Loyal
2605,312,96,2,192,683,38591,2021-07-06,2021-07-31,Shirt,Oxford Cloth,S,violet,41,Esteban Hensmans,Genderfluid,45,West Finnberg,Australian Capital Territory,25,Winter,July,Loyal
2606,252,115,2,230,683,11465,2021-01-11,2021-02-05,Trousers,Cropped,XL,green,49,Esteban Hensmans,Genderfluid,45,West Finnberg,Australian Capital Territory,25,Summer,January,Loyal
2607,312,94,3,282,683,38591,2021-07-06,2021-07-31,Trousers,Cords,XS,blue,60,Esteban Hensmans,Genderfluid,45,West Finnberg,Australian Capital Territory,25,Winter,July,Loyal
2608,252,112,3,336,683,11465,2021-01-11,2021-02-05,Jacket,Cardigan,M,violet,75,Esteban Hensmans,Genderfluid,45,West Finnberg,Australian Capital Territory,25,Summer,January,Loyal
2609,783,102,2,204,683,31824,2021-01-17,2021-01-19,Trousers,Cargo Pants,S,red,63,Esteban Hensmans,Genderfluid,45,West Finnberg,Australian Capital Territory,2,Summer,January,Loyal
2610,252,119,2,238,683,11465,2021-01-11,2021-02-05,Shirt,Casual Slim Fit,M,yellow,76,Esteban Hensmans,Genderfluid,45,West Finnberg,Australian Capital Territory,25,Summer,January,Loyal
2611,252,102,2,204,683,11465,2021-01-11,2021-02-05,Jacket,Windbreaker,XL,violet,54,Esteban Hensmans,Genderfluid,45,West Finnberg,Australian Capital Territory,25,Summer,January,Loyal
2612,252,93,3,279,683,11465,2021-01-11,2021-02-05,Jacket,Coach,M,violet,74,Esteban Hensmans,Genderfluid,45,West Finnberg,Australian Capital Territory,25,Summer,January,Loyal
2613,252,113,2,226,683,11465,2021-01-11,2021-02-05,Trousers,Chinos,XL,green,50,Esteban Hensmans,Genderfluid,45,West Finnberg,Australian Capital Territory,25,Summer,January,Loyal
2614,312,112,3,336,683,38591,2021-07-06,2021-07-31,Trousers,Tracksuit Bottoms,XL,yellow,59,Esteban Hensmans,Genderfluid,45,West Finnberg,Australian Capital Territory,25,Winter,July,Loyal
2615,312,119,1,119,683,38591,2021-07-06,2021-07-31,Jacket,Trench Coat,L,yellow,77,Esteban Hensmans,Genderfluid,45,West Finnberg,Australian Capital Territory,25,Winter,July,Loyal
2616,312,117,1,117,683,38591,2021-07-06,2021-07-31,Jacket,Shearling,S,violet,49,Esteban Hensmans,Genderfluid,45,West Finnberg,Australian Capital Territory,25,Winter,July,Loyal
2617,312,97,1,97,683,38591,2021-07-06,2021-07-31,Trousers,Slim-Fit,XL,red,67,Esteban Hensmans,Genderfluid,45,West Finnberg,Australian Capital Territory,25,Winter,July,Loyal
2618,783,104,1,104,683,31824,2021-01-17,2021-01-19,Shirt,Dress,XL,violet,77,Esteban Hensmans,Genderfluid,45,West Finnberg,Australian Capital Territory,2,Summer,January,Loyal
2619,139,115,3,345,871,11224,2021-06-15,2021-06-28,Trousers,Cropped,XS,indigo,55,Calypso Ellaway,Bigender,48,Port Joshualand,Western Australia,13,Winter,June,Loyal
2620,145,112,3,336,871,26358,2021-02-02,2021-02-10,Jacket,Cardigan,L,indigo,40,Calypso Ellaway,Bigender,48,Port Joshualand,Western Australia,8,Summer,February,Loyal
2621,145,102,1,102,871,26358,2021-02-02,2021-02-10,Trousers,Cargo Pants,L,green,42,Calypso Ellaway,Bigender,48,Port Joshualand,Western Australia,8,Summer,February,Loyal
2622,139,102,2,204,871,11224,2021-06-15,2021-06-28,Jacket,Windbreaker,S,violet,46,Calypso Ellaway,Bigender,48,Port Joshualand,Western Australia,13,Winter,June,Loyal
2623,139,107,1,107,871,11224,2021-06-15,2021-06-28,Jacket,Denim,L,orange,73,Calypso Ellaway,Bigender,48,Port Joshualand,Western Australia,13,Winter,June,Loyal
2624,139,105,1,105,871,11224,2021-06-15,2021-06-28,Shirt,Cuban Collar,XS,red,56,Calypso Ellaway,Bigender,48,Port Joshualand,Western Australia,13,Winter,June,Loyal
2625,145,93,2,186,871,26358,2021-02-02,2021-02-10,Jacket,Coach,XS,indigo,42,Calypso Ellaway,Bigender,48,Port Joshualand,Western Australia,8,Summer,February,Loyal
2626,145,118,3,354,871,26358,2021-02-02,2021-02-10,Jacket,Puffer,M,green,72,Calypso Ellaway,Bigender,48,Port Joshualand,Western Australia,8,Summer,February,Loyal
2627,150,115,3,345,462,34428,2021-06-22,2021-06-27,Trousers,Cropped,XS,indigo,55,Francklyn Willeman,Non-binary,45,D'amoreborough,South Australia,5,Winter,June,One-time
2628,150,109,1,109,462,34428,2021-06-22,2021-06-27,Jacket,Peacoat,S,red,67,Francklyn Willeman,Non-binary,45,D'amoreborough,South Australia,5,Winter,June,One-time
2629,150,106,2,212,462,34428,2021-06-22,2021-06-27,Shirt,Chambray,XL,blue,43,Francklyn Willeman,Non-binary,45,D'amoreborough,South Australia,5,Winter,June,One-time
2630,150,95,3,285,462,34428,2021-06-22,2021-06-27,Shirt,Polo,L,green,68,Francklyn Willeman,Non-binary,45,D'amoreborough,South Australia,5,Winter,June,One-time
2631,329,115,1,115,820,58708,2021-04-30,2021-05-24,Trousers,Cropped,XS,indigo,55,Normy Anlay,Male,26,Alexanderland,Queensland,24,Autumn,April,One-time
2632,329,98,3,294,820,58708,2021-04-30,2021-05-24,Shirt,Camp Collared,S,yellow,66,Normy Anlay,Male,26,Alexanderland,Queensland,24,Autumn,April,One-time
2633,329,106,1,106,820,58708,2021-04-30,2021-05-24,Shirt,Chambray,XS,yellow,57,Normy Anlay,Male,26,Alexanderland,Queensland,24,Autumn,April,One-time
2634,329,90,2,180,820,58708,2021-04-30,2021-05-24,Trousers,Relaxed Leg,S,indigo,40,Normy Anlay,Male,26,Alexanderland,Queensland,24,Autumn,April,One-time
2635,329,109,1,109,820,58708,2021-04-30,2021-05-24,Jacket,Peacoat,S,green,41,Normy Anlay,Male,26,Alexanderland,Queensland,24,Autumn,April,One-time
2636,329,94,1,94,820,58708,2021-04-30,2021-05-24,Trousers,Cords,M,yellow,58,Normy Anlay,Male,26,Alexanderland,Queensland,24,Autumn,April,One-time
2637,76,107,1,107,470,22762,2021-06-18,2021-06-26,Jacket,Denim,M,violet,43,Trudey Betteridge,Genderfluid,45,Edwardtown,Western Australia,8,Winter,June,Loyal
2638,76,99,1,99,470,22762,2021-06-18,2021-06-26,Trousers,High-Waisted,L,red,52,Trudey Betteridge,Genderfluid,45,Edwardtown,Western Australia,8,Winter,June,Loyal
2639,76,93,2,186,470,22762,2021-06-18,2021-06-26,Trousers,Joggers,L,violet,60,Trudey Betteridge,Genderfluid,45,Edwardtown,Western Australia,8,Winter,June,Loyal
